,datetime,PM10,PM2_5,NITROGEN_DIOXIDE,SULPHUR_DIOXIDE,OZONE,CARBON_MONOXIDE,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
3629,2023-10-29 05:00:00+00:00,163.0,87.3,41.2,65.4,200.0,1092.0,29.66,30.13,1.08,254.4,0.0,636.85
3630,2023-10-29 06:00:00+00:00,147.6,72.6,19.0,66.9,248.0,689.0,31.13,27.3,1.36,294.9,0.0,668.4
3631,2023-10-29 07:00:00+00:00,125.7,61.5,8.6,58.3,261.0,508.0,31.94,26.02,1.63,317.2,0.0,643.58
3632,2023-10-29 08:00:00+00:00,109.7,53.8,4.9,44.5,254.0,442.0,32.17,25.72,1.86,333.8,0.0,546.8
3633,2023-10-29 09:00:00+00:00,99.4,48.9,8.7,34.0,234.0,462.0,31.97,26.19,2.05,345.9,0.0,396.25
3634,2023-10-29 10:00:00+00:00,94.3,46.9,23.5,30.0,200.0,576.0,31.04,28.97,1.92,355.5,0.0,215.88
3635,2023-10-29 11:00:00+00:00,96.6,51.6,45.7,29.4,153.0,777.0,28.19,43.99,1.0,11.5,0.0,57.58
3636,2023-10-29 12:00:00+00:00,138.8,78.2,68.0,33.6,117.0,1042.0,24.88,50.99,1.13,31.6,0.0,0.0
3637,2023-10-29 13:00:00+00:00,163.4,94.8,79.5,40.7,92.0,1337.0,23.62,53.3,1.22,43.3,0.0,0.0
3638,2023-10-29 14:00:00+00:00,180.2,105.9,95.0,50.3,58.0,1739.0,22.77,55.75,1.23,52.6,0.0,0.0
3639,2023-10-29 15:00:00+00:00,191.9,113.9,103.7,55.8,32.0,2001.0,22.04,58.01,1.22,61.1,0.0,0.0
3640,2023-10-29 16:00:00+00:00,196.5,117.6,99.6,53.5,22.0,2003.0,21.37,60.07,1.23,68.0,0.0,0.0
3641,2023-10-29 17:00:00+00:00,191.4,115.5,88.6,47.1,21.0,1865.0,20.73,62.09,1.23,73.0,0.0,0.0
3642,2023-10-29 18:00:00+00:00,177.0,107.3,77.8,40.8,22.0,1703.0,20.15,64.01,1.23,76.9,0.0,0.0
3643,2023-10-29 19:00:00+00:00,165.3,99.7,68.4,35.3,24.0,1525.0,19.6,66.01,1.22,81.1,0.0,0.0
3644,2023-10-29 20:00:00+00:00,157.9,94.5,59.0,29.9,29.0,1323.0,19.11,67.61,1.17,86.6,0.0,0.0
3645,2023-10-29 21:00:00+00:00,154.1,92.2,52.8,26.9,31.0,1184.0,18.7,68.55,1.09,95.8,0.0,0.0
3646,2023-10-29 22:00:00+00:00,154.6,92.0,50.3,27.4,26.0,1121.0,18.43,68.69,1.01,110.2,0.0,0.0
3647,2023-10-29 23:00:00+00:00,157.4,93.6,51.0,30.2,19.0,1121.0,18.26,68.17,0.99,125.9,0.0,0.0
3648,2023-10-30 00:00:00+00:00,152.3,90.3,46.5,28.1,24.0,1137.0,18.16,67.49,0.99,139.9,0.0,0.0
3649,2023-10-30 01:00:00+00:00,160.7,96.2,52.0,29.5,30.0,1298.0,18.31,66.6,0.93,149.0,0.0,39.7
3650,2023-10-30 02:00:00+00:00,177.0,108.5,58.9,31.7,40.0,1505.0,20.67,59.68,1.21,153.4,0.0,195.3
3651,2023-10-30 03:00:00+00:00,169.5,103.4,59.8,35.5,63.0,1562.0,22.73,52.03,1.12,140.1,0.0,374.5
3652,2023-10-30 04:00:00+00:00,156.5,93.1,48.8,43.3,110.0,1322.0,26.12,42.71,0.96,124.8,0.0,525.85
3653,2023-10-30 05:00:00+00:00,150.4,85.0,31.7,52.6,170.0,930.0,30.33,30.32,0.3,114.0,0.0,624.22
3654,2023-10-30 06:00:00+00:00,140.6,74.3,18.2,56.7,213.0,625.0,32.01,26.97,0.66,353.1,0.0,650.75
3655,2023-10-30 07:00:00+00:00,126.2,63.8,10.2,50.5,228.0,488.0,32.85,25.25,1.12,354.3,0.0,613.55
3656,2023-10-30 08:00:00+00:00,118.5,59.3,5.7,39.0,226.0,438.0,33.13,24.65,1.4,358.8,0.0,514.45
3657,2023-10-30 09:00:00+00:00,114.6,57.6,8.5,30.3,212.0,467.0,32.95,24.98,1.63,2.1,0.0,369.42
3658,2023-10-30 10:00:00+00:00,112.2,56.9,24.0,27.7,182.0,608.0,31.93,27.74,1.75,5.6,0.0,198.1
3659,2023-10-30 11:00:00+00:00,113.9,60.8,46.8,27.8,139.0,827.0,28.86,42.52,1.11,14.0,0.0,50.25
3660,2023-10-30 12:00:00+00:00,145.3,83.1,49.4,24.8,109.0,872.0,25.23,50.15,1.36,24.3,0.0,0.0
3661,2023-10-30 13:00:00+00:00,159.3,93.6,55.4,26.9,90.0,978.0,24.03,52.5,1.7,30.8,0.0,0.0
3662,2023-10-30 14:00:00+00:00,162.5,96.6,63.6,29.8,64.0,1126.0,23.16,55.69,1.82,36.3,0.0,0.0
3663,2023-10-30 15:00:00+00:00,163.4,97.6,69.7,32.4,43.0,1258.0,22.3,59.05,1.66,41.1,0.0,0.0
3664,2023-10-30 16:00:00+00:00,168.6,100.8,72.0,34.6,32.0,1357.0,21.54,61.75,1.41,45.6,0.0,0.0
3665,2023-10-30 17:00:00+00:00,177.0,105.9,72.3,36.5,25.0,1439.0,20.88,63.92,1.24,49.9,0.0,0.0
3666,2023-10-30 18:00:00+00:00,183.9,109.7,71.2,37.2,21.0,1492.0,20.28,66.13,1.14,53.2,0.0,0.0
3667,2023-10-30 19:00:00+00:00,188.1,110.8,68.8,35.9,18.0,1503.0,19.72,68.26,1.06,55.4,0.0,0.0
3668,2023-10-30 20:00:00+00:00,189.5,110.1,65.0,33.5,16.0,1484.0,19.24,69.97,1.0,57.3,0.0,0.0
3669,2023-10-30 21:00:00+00:00,188.1,107.8,61.1,31.6,16.0,1460.0,18.98,70.67,0.96,61.3,0.0,0.0
3670,2023-10-30 22:00:00+00:00,183.9,103.8,54.9,30.3,16.0,1385.0,19.06,69.82,0.92,69.0,0.0,0.0
3671,2023-10-30 23:00:00+00:00,180.2,100.4,48.6,29.6,18.0,1305.0,19.24,68.5,0.84,78.3,0.0,0.0
3672,2023-10-31 00:00:00+00:00,169.0,94.3,45.6,26.8,21.0,1290.0,19.3,67.66,0.74,88.5,0.0,0.0
3673,2023-10-31 01:00:00+00:00,179.3,101.0,55.3,30.2,24.0,1489.0,19.28,67.72,0.68,96.7,0.0,31.88
3674,2023-10-31 02:00:00+00:00,203.5,117.1,68.0,35.1,30.0,1747.0,20.83,63.37,0.85,96.8,0.0,162.23
3675,2023-10-31 03:00:00+00:00,193.7,112.2,71.6,39.3,50.0,1818.0,22.7,56.85,0.97,88.8,0.0,324.15
3676,2023-10-31 04:00:00+00:00,174.6,100.6,57.4,42.9,99.0,1521.0,26.42,44.77,0.79,77.6,0.0,472.73
3677,2023-10-31 05:00:00+00:00,159.3,86.6,34.2,45.8,162.0,1038.0,29.64,34.78,0.74,14.8,0.0,573.83
3678,2023-10-31 06:00:00+00:00,157.4,81.0,16.4,46.3,209.0,668.0,30.99,31.71,1.23,358.6,0.0,585.1
3679,2023-10-31 07:00:00+00:00,147.6,76.8,7.9,42.3,227.0,523.0,31.68,30.26,1.51,356.6,0.0,528.1
3680,2023-10-31 08:00:00+00:00,136.0,71.5,4.8,35.9,229.0,492.0,31.89,29.64,1.71,356.7,0.0,451.45
3681,2023-10-31 09:00:00+00:00,126.2,66.8,9.3,31.2,217.0,541.0,31.53,29.86,1.77,358.7,0.0,312.1
3682,2023-10-31 10:00:00+00:00,118.5,63.3,26.3,29.5,186.0,679.0,30.74,31.62,1.53,4.1,0.0,162.2
3683,2023-10-31 11:00:00+00:00,116.2,64.7,50.8,29.4,141.0,898.0,28.46,44.76,0.78,18.7,0.0,40.38
3684,2023-10-31 12:00:00+00:00,168.6,97.3,68.0,34.0,113.0,1112.0,25.86,49.09,1.01,34.9,0.0,0.0
3685,2023-10-31 13:00:00+00:00,187.7,111.8,76.7,38.6,89.0,1358.0,24.56,51.29,1.1,42.4,0.0,0.0
3686,2023-10-31 14:00:00+00:00,195.1,118.7,88.5,44.7,57.0,1696.0,23.68,53.24,1.17,52.0,0.0,0.0
3687,2023-10-31 15:00:00+00:00,197.9,122.0,95.4,48.6,32.0,1934.0,22.89,54.96,1.21,62.0,0.0,0.0
3688,2023-10-31 16:00:00+00:00,198.8,123.4,93.4,48.4,22.0,1990.0,22.17,56.49,1.2,71.1,0.0,0.0
3689,2023-10-31 17:00:00+00:00,197.9,123.4,86.5,46.0,20.0,1946.0,21.54,57.97,1.16,79.6,0.0,0.0
3690,2023-10-31 18:00:00+00:00,190.5,118.7,79.1,42.5,20.0,1855.0,21.03,59.3,1.1,86.4,0.0,0.0
3691,2023-10-31 19:00:00+00:00,177.9,110.8,72.1,37.4,22.0,1705.0,20.69,60.1,1.05,93.3,0.0,0.0
3692,2023-10-31 20:00:00+00:00,165.8,103.4,64.5,31.3,26.0,1508.0,20.57,59.81,1.03,98.9,0.0,0.0
3693,2023-10-31 21:00:00+00:00,156.0,96.9,58.0,27.0,29.0,1348.0,20.53,59.56,0.98,102.9,0.0,0.0
3694,2023-10-31 22:00:00+00:00,149.9,92.9,52.3,25.7,30.0,1241.0,20.47,60.12,0.88,103.1,0.0,0.0
3695,2023-10-31 23:00:00+00:00,145.8,90.3,47.7,26.2,29.0,1172.0,20.33,61.06,0.76,99.1,0.0,0.0
3696,2023-11-01 00:00:00+00:00,130.4,82.4,31.8,26.6,40.0,906.0,19.92,63.07,0.63,89.1,0.0,0.0
3697,2023-11-01 01:00:00+00:00,139.7,88.7,41.3,29.5,37.0,1121.0,19.75,64.54,0.56,72.2,0.0,29.88
3698,2023-11-01 02:00:00+00:00,159.7,102.4,53.7,33.7,36.0,1404.0,21.2,61.69,0.7,52.0,0.0,162.43
3699,2023-11-01 03:00:00+00:00,157.4,101.3,58.8,38.7,52.0,1521.0,23.24,54.78,0.78,38.2,0.0,314.73
3700,2023-11-01 04:00:00+00:00,154.6,98.3,49.4,45.9,103.0,1310.0,27.38,42.0,0.75,40.7,0.0,461.98
3701,2023-11-01 05:00:00+00:00,155.1,95.2,32.6,54.0,171.0,933.0,30.14,34.3,0.92,38.9,0.0,565.28
3702,2023-11-01 06:00:00+00:00,146.2,83.4,19.3,57.8,221.0,639.0,31.49,30.94,1.04,28.0,0.0,630.62
3703,2023-11-01 07:00:00+00:00,141.6,77.3,11.3,53.8,239.0,511.0,32.37,28.24,1.12,10.3,0.0,597.72
3704,2023-11-01 08:00:00+00:00,133.2,72.2,6.7,45.5,238.0,467.0,32.82,26.14,1.28,353.3,0.0,501.25
3705,2023-11-01 09:00:00+00:00,124.8,67.8,10.7,39.2,223.0,512.0,32.7,25.09,1.47,343.0,0.0,354.0
3706,2023-11-01 10:00:00+00:00,118.3,64.3,29.7,36.8,190.0,670.0,31.86,25.96,1.5,338.9,0.0,201.12
3707,2023-11-01 11:00:00+00:00,117.8,65.9,57.3,36.3,142.0,917.0,29.53,38.37,0.79,340.0,0.0,46.45
3708,2023-11-01 12:00:00+00:00,140.2,82.7,61.9,36.3,119.0,1057.0,27.36,37.84,0.93,346.3,0.0,0.0
3709,2023-11-01 13:00:00+00:00,163.9,98.3,71.8,41.4,95.0,1299.0,26.34,38.54,0.94,355.7,0.0,0.0
3710,2023-11-01 14:00:00+00:00,177.9,107.1,85.1,48.3,62.0,1634.0,25.38,40.13,0.96,6.6,0.0,0.0
3711,2023-11-01 15:00:00+00:00,189.1,113.6,93.6,53.8,37.0,1903.0,24.4,42.51,0.98,12.3,0.0,0.0
3712,2023-11-01 16:00:00+00:00,200.2,119.7,93.1,56.8,26.0,2051.0,23.39,45.4,1.02,12.4,0.0,0.0
3713,2023-11-01 17:00:00+00:00,210.0,123.9,87.6,58.3,23.0,2133.0,22.21,48.89,1.09,10.1,0.0,0.0
3714,2023-11-01 18:00:00+00:00,215.1,125.3,81.0,57.4,22.0,2148.0,20.97,52.74,1.14,7.6,0.0,0.0
3715,2023-11-01 19:00:00+00:00,216.1,122.9,74.0,53.1,21.0,2075.0,19.9,56.12,1.15,6.5,0.0,0.0
3716,2023-11-01 20:00:00+00:00,214.2,119.0,65.8,46.4,22.0,1935.0,19.11,58.71,1.13,6.1,0.0,0.0
3717,2023-11-01 21:00:00+00:00,208.2,112.5,58.3,40.2,23.0,1796.0,18.61,60.41,1.1,4.2,0.0,0.0
3718,2023-11-01 22:00:00+00:00,198.4,105.0,50.5,34.7,25.0,1645.0,18.34,61.44,1.09,0.0,0.0,0.0
3719,2023-11-01 23:00:00+00:00,190.5,99.4,43.3,29.7,28.0,1495.0,18.22,62.44,1.06,354.0,0.0,0.0
3720,2023-11-02 00:00:00+00:00,168.6,89.4,36.5,23.0,41.0,1094.0,18.19,63.03,1.01,345.7,0.0,0.0
3721,2023-11-02 01:00:00+00:00,178.8,95.7,44.7,25.3,36.0,1324.0,18.28,63.39,0.93,335.1,0.0,28.65
3722,2023-11-02 02:00:00+00:00,199.8,110.1,55.4,28.5,32.0,1626.0,19.94,61.72,0.89,323.3,0.0,150.23
3723,2023-11-02 03:00:00+00:00,190.5,108.5,58.7,32.0,45.0,1746.0,21.93,53.44,1.23,315.7,0.0,301.9
3724,2023-11-02 04:00:00+00:00,176.5,100.8,47.5,36.6,92.0,1507.0,24.84,46.44,1.03,307.9,0.0,442.52
3725,2023-11-02 05:00:00+00:00,166.7,92.9,28.8,41.3,156.0,1085.0,28.9,33.05,1.33,294.0,0.0,537.28
3726,2023-11-02 06:00:00+00:00,167.2,85.9,14.4,42.9,203.0,753.0,30.28,29.63,1.51,298.4,0.0,589.5
3727,2023-11-02 07:00:00+00:00,153.7,80.6,7.5,38.4,218.0,610.0,31.04,27.96,1.66,306.7,0.0,556.15
3728,2023-11-02 08:00:00+00:00,134.1,72.4,4.9,30.7,216.0,558.0,31.31,27.2,1.79,314.8,0.0,455.92
3729,2023-11-02 09:00:00+00:00,117.6,65.0,8.1,25.1,203.0,571.0,31.33,26.97,1.88,321.1,0.0,313.0
3730,2023-11-02 10:00:00+00:00,107.3,60.5,21.1,23.8,175.0,669.0,30.47,29.14,1.74,327.2,0.0,162.43
3731,2023-11-02 11:00:00+00:00,102.9,60.3,40.0,24.6,135.0,832.0,27.62,44.17,0.84,339.0,0.0,36.6
3732,2023-11-02 12:00:00+00:00,135.5,81.0,52.7,23.5,105.0,949.0,25.32,44.9,1.09,353.7,0.0,0.0
3733,2023-11-02 13:00:00+00:00,146.7,88.5,57.5,26.3,88.0,1068.0,24.02,47.97,1.14,4.5,0.0,0.0
3734,2023-11-02 14:00:00+00:00,147.1,89.2,63.8,30.0,65.0,1227.0,22.87,51.15,1.16,12.0,0.0,0.0
3735,2023-11-02 15:00:00+00:00,148.1,88.5,66.3,31.5,48.0,1313.0,21.89,53.95,1.16,16.1,0.0,0.0
3736,2023-11-02 16:00:00+00:00,147.1,86.1,62.0,28.9,45.0,1259.0,21.15,56.13,1.14,18.0,0.0,0.0
3737,2023-11-02 17:00:00+00:00,143.0,81.7,54.0,24.0,48.0,1132.0,20.65,57.49,1.11,19.4,0.0,0.0
3738,2023-11-02 18:00:00+00:00,137.4,76.6,45.8,19.9,52.0,1014.0,20.38,57.92,1.08,20.1,0.0,0.0
3739,2023-11-02 19:00:00+00:00,133.6,73.1,37.7,17.4,54.0,929.0,20.33,57.23,1.0,19.3,0.0,0.0
3740,2023-11-02 20:00:00+00:00,130.4,71.5,29.5,15.6,57.0,854.0,20.41,56.21,0.85,15.7,0.0,0.0
3741,2023-11-02 21:00:00+00:00,126.7,70.1,23.8,14.5,57.0,804.0,20.25,56.55,0.64,2.7,0.0,0.0
3742,2023-11-02 22:00:00+00:00,122.5,69.2,21.7,14.2,53.0,773.0,20.04,57.22,0.52,336.4,0.0,0.0
3743,2023-11-02 23:00:00+00:00,119.0,68.9,22.1,14.5,47.0,768.0,19.5,59.23,0.54,310.5,0.0,0.0
3744,2023-11-03 00:00:00+00:00,120.6,69.4,24.3,15.4,40.0,830.0,19.06,61.03,0.64,298.2,0.0,0.0
3745,2023-11-03 01:00:00+00:00,123.4,74.0,30.5,17.2,35.0,992.0,18.77,62.61,0.72,297.3,0.0,25.1
3746,2023-11-03 02:00:00+00:00,129.9,81.3,38.5,19.7,29.0,1208.0,19.78,62.64,0.86,299.8,0.0,131.93
3747,2023-11-03 03:00:00+00:00,130.4,83.8,41.3,22.0,41.0,1307.0,21.25,56.37,1.1,302.0,0.0,270.33
3748,2023-11-03 04:00:00+00:00,130.9,84.5,33.7,24.0,86.0,1178.0,23.91,49.93,0.95,301.2,0.0,403.45
3749,2023-11-03 05:00:00+00:00,129.5,85.2,20.8,25.9,149.0,932.0,27.85,38.7,1.61,306.7,0.0,493.67
3750,2023-11-03 06:00:00+00:00,134.6,88.9,10.9,26.9,195.0,736.0,28.9,35.83,1.85,310.4,0.0,477.15
3751,2023-11-03 07:00:00+00:00,140.2,91.0,6.5,26.5,212.0,644.0,29.5,34.38,2.02,312.6,0.0,451.65
3752,2023-11-03 08:00:00+00:00,141.6,89.6,5.2,25.3,213.0,602.0,29.71,33.83,2.17,315.2,0.0,367.95
3753,2023-11-03 09:00:00+00:00,143.4,89.2,8.0,24.4,204.0,612.0,29.65,34.03,2.29,316.8,0.0,253.07
3754,2023-11-03 10:00:00+00:00,147.1,90.1,18.2,24.4,181.0,700.0,28.9,37.1,1.99,319.5,0.0,128.57
3755,2023-11-03 11:00:00+00:00,150.4,92.0,32.7,24.8,148.0,840.0,26.28,51.35,0.94,328.0,0.0,31.02
3756,2023-11-03 12:00:00+00:00,174.2,105.9,53.2,24.1,100.0,1011.0,24.02,54.46,1.08,337.0,0.0,0.0
3757,2023-11-03 13:00:00+00:00,194.6,117.6,56.2,26.2,84.0,1132.0,23.11,56.51,1.1,343.7,0.0,0.0
3758,2023-11-03 14:00:00+00:00,199.8,119.7,59.8,28.9,63.0,1290.0,22.42,58.32,1.12,345.5,0.0,0.0
3759,2023-11-03 15:00:00+00:00,197.4,114.3,58.8,29.9,50.0,1353.0,21.75,60.18,1.12,345.5,0.0,0.0
3760,2023-11-03 16:00:00+00:00,199.3,107.6,48.9,27.5,53.0,1228.0,21.14,61.86,1.14,346.8,0.0,0.0
3761,2023-11-03 17:00:00+00:00,196.0,102.2,34.5,23.4,64.0,1008.0,20.57,63.76,1.17,351.2,0.0,0.0
3762,2023-11-03 18:00:00+00:00,185.3,98.3,23.2,20.1,72.0,835.0,20.04,66.01,1.22,356.7,0.0,0.0
3763,2023-11-03 19:00:00+00:00,174.6,95.0,18.1,18.6,71.0,764.0,19.6,68.25,1.24,1.8,0.0,0.0
3764,2023-11-03 20:00:00+00:00,164.8,92.0,16.2,18.0,67.0,740.0,19.13,70.68,1.18,7.8,0.0,0.0
3765,2023-11-03 21:00:00+00:00,156.9,89.2,16.4,18.1,61.0,737.0,18.84,72.24,1.05,13.8,0.0,0.0
3766,2023-11-03 22:00:00+00:00,152.3,87.3,18.6,19.0,53.0,729.0,18.77,72.47,0.91,17.2,0.0,0.0
3767,2023-11-03 23:00:00+00:00,151.3,87.1,22.9,20.7,43.0,742.0,18.79,71.96,0.88,15.1,0.0,0.0
3768,2023-11-04 00:00:00+00:00,143.4,84.8,27.8,22.1,33.0,814.0,18.89,71.18,0.68,1.7,0.0,0.0
3769,2023-11-04 01:00:00+00:00,154.1,92.4,37.8,27.2,28.0,1072.0,18.72,72.28,0.55,330.6,0.0,25.3
3770,2023-11-04 02:00:00+00:00,176.5,108.0,51.0,34.4,24.0,1417.0,19.98,68.35,0.83,307.1,0.0,133.18
3771,2023-11-04 03:00:00+00:00,175.6,108.0,56.9,39.9,36.0,1589.0,21.82,62.33,1.17,304.9,0.0,262.08
3772,2023-11-04 04:00:00+00:00,173.2,105.7,48.7,42.9,80.0,1423.0,25.56,50.3,1.6,314.0,0.0,400.75
3773,2023-11-04 05:00:00+00:00,177.9,105.7,33.1,44.3,141.0,1084.0,29.13,38.19,2.57,320.1,0.0,547.7
3774,2023-11-04 06:00:00+00:00,183.5,105.9,20.4,43.5,185.0,810.0,30.23,34.58,3.03,320.9,0.0,460.83
3775,2023-11-04 07:00:00+00:00,180.7,102.0,12.5,39.1,202.0,676.0,30.42,33.09,3.26,320.8,0.0,396.92
3776,2023-11-04 08:00:00+00:00,172.3,95.9,7.5,32.5,203.0,607.0,30.11,32.88,3.31,320.9,0.0,318.25
3777,2023-11-04 09:00:00+00:00,163.4,90.8,9.3,27.4,191.0,615.0,29.52,33.51,3.0,321.9,0.0,229.15
3778,2023-11-04 10:00:00+00:00,156.5,86.8,23.2,24.9,161.0,728.0,28.73,36.74,2.01,325.8,0.0,124.6
3779,2023-11-04 11:00:00+00:00,152.3,88.5,43.9,23.8,118.0,917.0,26.21,49.63,0.89,333.1,0.0,29.17
3780,2023-11-04 12:00:00+00:00,200.7,117.8,54.6,22.8,89.0,1034.0,24.84,47.8,1.02,343.0,0.0,0.0
3781,2023-11-04 13:00:00+00:00,210.9,125.3,57.0,24.4,76.0,1103.0,24.31,47.92,1.0,354.3,0.0,0.0
3782,2023-11-04 14:00:00+00:00,208.6,124.8,60.0,26.4,57.0,1195.0,23.72,49.14,1.0,1.1,0.0,0.0
3783,2023-11-04 15:00:00+00:00,204.9,122.5,59.9,26.8,44.0,1234.0,22.86,51.44,1.03,1.1,0.0,0.0
3784,2023-11-04 16:00:00+00:00,199.8,119.0,54.2,24.3,41.0,1177.0,21.8,54.34,1.05,358.4,0.0,0.0
3785,2023-11-04 17:00:00+00:00,192.3,113.4,45.3,20.2,44.0,1068.0,20.61,56.98,1.07,358.4,0.0,0.0
3786,2023-11-04 18:00:00+00:00,182.5,105.7,37.1,16.7,46.0,963.0,19.71,59.29,1.04,2.2,0.0,0.0
3787,2023-11-04 19:00:00+00:00,171.4,98.0,30.2,14.4,45.0,875.0,19.23,60.66,0.99,7.0,0.0,0.0
3788,2023-11-04 20:00:00+00:00,161.1,91.3,23.9,12.6,44.0,791.0,18.75,61.71,0.94,11.1,0.0,0.0
3789,2023-11-04 21:00:00+00:00,151.3,85.4,20.0,11.6,41.0,734.0,18.34,61.51,0.93,14.9,0.0,0.0
3790,2023-11-04 22:00:00+00:00,141.6,80.3,19.6,11.5,35.0,700.0,18.37,59.75,0.88,17.2,0.0,0.0
3791,2023-11-04 23:00:00+00:00,133.6,76.4,21.6,12.3,28.0,693.0,18.55,57.7,0.74,14.0,0.0,0.0
3792,2023-11-05 00:00:00+00:00,132.2,75.7,24.7,15.7,25.0,736.0,18.57,56.85,0.55,3.1,0.0,0.0
3793,2023-11-05 01:00:00+00:00,138.8,80.6,30.9,18.7,21.0,955.0,18.74,56.22,0.45,339.1,0.0,20.7
3794,2023-11-05 02:00:00+00:00,154.6,92.7,39.1,22.9,16.0,1244.0,19.31,59.65,0.4,310.9,0.0,109.43
3795,2023-11-05 03:00:00+00:00,142.5,87.1,42.2,26.2,26.0,1367.0,20.15,52.9,0.48,294.4,0.0,215.75
3796,2023-11-05 04:00:00+00:00,126.2,78.5,35.2,28.1,63.0,1162.0,21.55,49.15,0.43,279.5,0.0,321.83
3797,2023-11-05 05:00:00+00:00,109.7,66.6,23.1,29.2,113.0,791.0,24.46,41.4,0.93,289.4,0.0,397.73
3798,2023-11-05 06:00:00+00:00,106.4,61.5,13.6,28.9,151.0,504.0,27.92,31.13,1.84,300.3,0.0,371.62
3799,2023-11-05 07:00:00+00:00,98.0,56.0,7.8,26.3,167.0,385.0,29.26,27.1,2.08,301.9,0.0,354.92
3800,2023-11-05 08:00:00+00:00,89.4,51.0,4.6,22.4,171.0,349.0,29.82,24.79,2.16,306.9,0.0,297.3
3801,2023-11-05 09:00:00+00:00,82.7,47.3,8.3,19.9,163.0,392.0,29.77,24.28,2.16,315.6,0.0,218.4
3802,2023-11-05 10:00:00+00:00,79.4,45.6,24.6,19.8,138.0,535.0,28.57,30.97,1.35,325.6,0.0,118.82
3803,2023-11-05 11:00:00+00:00,81.5,49.0,47.9,21.2,101.0,757.0,25.67,43.73,0.92,348.1,0.0,28.55
3804,2023-11-05 12:00:00+00:00,138.8,82.7,68.9,24.1,73.0,1064.0,24.11,38.96,1.12,5.7,0.0,0.0
3805,2023-11-05 13:00:00+00:00,155.5,93.6,73.7,31.4,59.0,1330.0,23.82,37.27,0.98,20.8,0.0,0.0
3806,2023-11-05 14:00:00+00:00,168.1,101.7,80.1,41.4,41.0,1697.0,23.77,35.64,0.65,42.5,0.0,0.0
3807,2023-11-05 15:00:00+00:00,178.3,107.3,83.4,48.8,26.0,1973.0,23.73,35.26,0.42,87.3,0.0,0.0
3808,2023-11-05 16:00:00+00:00,186.3,111.5,81.5,51.7,20.0,2090.0,23.12,36.43,0.4,135.0,0.0,0.0
3809,2023-11-05 17:00:00+00:00,190.9,112.9,76.6,52.0,17.0,2116.0,22.47,37.78,0.37,149.3,0.0,0.0
3810,2023-11-05 18:00:00+00:00,189.1,109.4,70.4,49.5,17.0,2068.0,21.78,39.71,0.21,112.8,0.0,0.0
3811,2023-11-05 19:00:00+00:00,179.7,101.5,62.6,42.4,19.0,1912.0,20.83,41.9,0.52,30.0,0.0,0.0
3812,2023-11-05 20:00:00+00:00,164.4,92.2,53.5,32.6,22.0,1681.0,18.92,47.3,0.94,20.6,0.0,0.0
3813,2023-11-05 21:00:00+00:00,151.3,84.3,46.5,25.3,24.0,1491.0,17.36,52.65,1.16,24.4,0.0,0.0
3814,2023-11-05 22:00:00+00:00,143.0,78.9,41.8,22.8,23.0,1357.0,16.35,56.48,1.18,31.1,0.0,0.0
3815,2023-11-05 23:00:00+00:00,138.8,75.9,39.2,22.9,20.0,1264.0,15.92,58.16,1.17,39.4,0.0,0.0
3816,2023-11-06 00:00:00+00:00,146.7,80.3,45.8,27.5,15.0,1358.0,15.83,58.35,1.14,49.6,0.0,0.0
3817,2023-11-06 01:00:00+00:00,152.3,84.8,52.7,27.7,16.0,1507.0,15.94,58.07,1.09,61.6,0.0,23.77
3818,2023-11-06 02:00:00+00:00,163.0,95.0,61.5,28.2,20.0,1697.0,18.08,56.76,1.0,74.3,0.0,136.98
3819,2023-11-06 03:00:00+00:00,151.3,90.6,63.3,29.8,37.0,1722.0,20.44,46.26,1.55,83.0,0.0,269.92
3820,2023-11-06 04:00:00+00:00,135.5,80.6,51.1,34.1,80.0,1421.0,23.24,41.2,1.25,85.0,0.0,399.7
3821,2023-11-06 05:00:00+00:00,117.6,69.4,31.9,39.5,137.0,955.0,27.89,28.47,1.07,53.8,0.0,491.45
3822,2023-11-06 06:00:00+00:00,102.9,59.4,17.2,42.4,179.0,598.0,29.64,24.6,1.02,13.6,0.0,470.25
3823,2023-11-06 07:00:00+00:00,92.4,53.8,9.3,40.2,196.0,444.0,30.5,22.92,1.22,350.5,0.0,448.38
3824,2023-11-06 08:00:00+00:00,84.3,49.6,6.0,35.5,198.0,400.0,30.78,22.04,1.4,338.6,0.0,409.48
3825,2023-11-06 09:00:00+00:00,78.7,46.8,11.8,32.2,187.0,460.0,30.36,22.42,1.42,331.5,0.0,281.12
3826,2023-11-06 10:00:00+00:00,76.8,46.1,34.1,31.3,156.0,655.0,29.23,26.99,0.98,329.2,0.0,151.9
3827,2023-11-06 11:00:00+00:00,85.0,53.4,65.6,31.8,112.0,955.0,27.21,36.95,0.67,340.8,0.0,31.7
3828,2023-11-06 12:00:00+00:00,190.5,113.9,107.4,50.4,79.0,1577.0,26.06,33.1,0.7,2.5,0.0,0.0
3829,2023-11-06 13:00:00+00:00,219.3,134.6,115.0,60.2,62.0,1986.0,25.42,33.71,0.71,26.9,0.0,0.0
3830,2023-11-06 14:00:00+00:00,240.3,149.5,125.1,73.5,39.0,2546.0,24.57,35.13,0.8,50.6,0.0,0.0
